level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
30605,53321,,2,It does not work well,it do not work well,It does not work well,en,0.9468876123428344,negative,negative,-0.2057,negative,0.86617404,0.86617404,0.120453276,0.013372651
30606,53322,,1,It does not accept the entry process. I have tried again and repeatedly in all registration methods without interest,it do not accept the entry process. i have try again and repeatedly in all registration method without interest,It does not accept the entry process. I have tried again and repeatedly in all registration methods without interest,en,0.9433595538139344,negative,negative,-0.5667,negative,0.8658833,0.8658833,0.124852546,0.009264126
30607,53323,,4,Wonderful application I recommend it,wonderful application i recommend it,Wonderful application I recommend it,en,0.785580039024353,neutral,positive,0.7351,positive,0.97897196,0.00779498,0.01323302,0.97897196
30608,53324,,5,One of the distinctive applications to teach English pronunciation and I advise those who want to learn the correct pronunciation of this application,one of the distinctive application to teach english pronunciation and i advise those who want to learn the correct pronunciation of this application,One of the distinctive applications to teach English pronunciation and I advise those who want to learn the correct pronunciation of this application,en,0.9386085271835328,positive,neutral,0.0772,neutral,0.402711,0.0127459625,0.402711,0.58454305
30609,53325,,5,"The application is very very useful, so that, for example, a foreign country will come.","the application be very very useful, so that, for example, a foreign country will come.","The application is very very useful, so that, for example, a foreign country will come.",en,0.9419476985931396,positive,positive,0.5379,positive,0.74245983,0.009295557,0.24824461,0.74245983
30610,53326,,5,An excellent application to improve speech and dialect for English ... I recommend downloading it 🌚 💚 .........,an excellent application to improve speech and dialect for english. i recommend download it 🌚 💚.,An excellent application to improve speech and dialect for English ... I recommend downloading it 🌚 💚 .........,en,0.8672077655792236,positive,positive,0.8442,positive,0.98472935,0.0022995505,0.012971072,0.98472935
30611,53327,,5,"Sweet frankness, I feel that I am very very quickly","sweet frankness, i feel that i be very very quickly","Sweet frankness, I feel that I am very very quickly",en,0.9688612222671508,positive,positive,0.4588,neutral,0.43929383,0.05490173,0.43929383,0.5058045
30612,53328,,5,The best best is the best in terms of pronunciation teaching and practice in speech made me able to differentiate between many similar letters.,the best best be the best in term of pronunciation teaching and practice in speech make me able to differentiate between many similar letters.,The best best is the best in terms of pronunciation teaching and practice in speech made me able to differentiate between many similar letters.,en,0.9669183492660522,positive,positive,0.9274,positive,0.84374225,0.008390524,0.1478672,0.84374225
30613,53329,,1,"He commented at the first level and did not complete a lot, but even if he gave the sentence what is dealing with it, it is true or wrong, which is lost in the place of no move to the second level","he comment at the first level and do not complete a lot, but even if he give the sentence what be deal with it, it be true or wrong, which be lose in the place of no move to the second level","He commented at the first level and did not complete a lot, but even if he gave the sentence what is dealing with it, it is true or wrong, which is lost in the place of no move to the second level",en,0.9487923383712769,negative,negative,-0.7469,negative,0.6789767,0.6789767,0.30750504,0.013518225
30614,53330,,5,An application that allows you to learn the correct pronunciation of the language .. and memorize new vocabulary and phrases,an application that allow you to learn the correct pronunciation of the language. and memorize new vocabulary and phrase,An application that allows you to learn the correct pronunciation of the language .. and memorize new vocabulary and phrases,en,0.8877726197242737,positive,neutral,0.2263,neutral,0.6382205,0.008502245,0.6382205,0.3532773
